Date Invoiced,Date Paid,No. Days taken to Pay,Client Name,Invoice Reference,Invoice Amount,Paid Amount,Is Duplicate,Payment Status,Is Late,Invoice Month,Invoice Year,Payment Month,Payment Year,Is Outstanding,Amount Due
2015-12-16,2016-01-31,46,214,2015-20152788,162960.42,162960.42,False,Fully Paid,True,2015-12,2015,2016-01,2016,False,0.0
2017-08-24,2018-01-02,131,214,2017-20173864,274610.15,274610.15,False,Fully Paid,True,2017-08,2017,2018-01,2018,False,0.0
2017-08-31,2017-11-19,80,214,2017-20173902,136533.23,54507.75,True,Partially Paid,True,2017-08,2017,2017-11,2017,True,82025.48000000001
2017-08-31,2018-02-27,180,214,2017-20173902,136533.23,82025.47,True,Partially Paid,True,2017-08,2017,2018-02,2018,True,54507.76000000001
2016-02-29,2016-08-28,181,214,2016-20162924,256193.03,256193.03,True,Fully Paid,True,2016-02,2016,2016-08,2016,False,0.0
2016-02-29,2016-08-28,181,214,2016-20162924,185849.91,185849.91,True,Fully Paid,True,2016-02,2016,2016-08,2016,False,0.0
2017-08-31,2017-11-19,80,214,2017-20173902,163900.27,52929.48,True,Partially Paid,True,2017-08,2017,2017-11,2017,True,110970.78999999998
2017-08-31,2017-11-19,80,214,2017-20173902,163900.27,110970.79,True,Partially Paid,True,2017-08,2017,2017-11,2017,True,52929.479999999996
2016-05-31,2016-07-12,42,214,2016-20163083,148542.98,148542.98,True,Fully Paid,True,2016-05,2016,2016-07,2016,False,0.0
2016-07-31,2016-09-25,56,214,2016-20163212,148542.98,148542.98,False,Fully Paid,True,2016-07,2016,2016-09,2016,False,0.0
2015-11-25,2016-02-03,70,214,2015-20152730,93174.06,93174.06,False,Fully Paid,True,2015-11,2015,2016-02,2016,False,0.0
2017-08-31,2018-02-27,180,214,2017-20173902,186851.98,186851.98,True,Fully Paid,True,2017-08,2017,2018-02,2018,False,0.0
2019-05-30,2020-06-14,381,214,2019-20194755,197043.04,197043.04,True,Fully Paid,True,2019-05,2019,2020-06,2020,False,0.0
2017-08-31,2017-11-19,80,214,2017-20173902,156348.85,156348.85,True,Fully Paid,True,2017-08,2017,2017-11,2017,False,0.0
2019-03-29,2020-06-14,443,214,2019-4692,67890.08,67890.08,False,Fully Paid,True,2019-03,2019,2020-06,2020,False,0.0
2017-12-18,2018-02-11,55,214,2017-20174049,73313.83,73313.83,True,Fully Paid,True,2017-12,2017,2018-02,2018,False,0.0
2017-08-31,2018-02-27,180,214,2017-20173902,85449.34,85449.34,True,Fully Paid,True,2017-08,2017,2018-02,2018,False,0.0
2016-04-30,2016-08-28,120,214,2016-20163026,145763.24,145763.24,False,Fully Paid,True,2016-04,2016,2016-08,2016,False,0.0
2015-12-22,2015-12-31,9,214,2015-20152793,120604.64,176.02,True,Partially Paid,False,2015-12,2015,2015-12,2015,True,120428.62
2015-12-22,2016-05-08,138,214,2015-20152793,120604.64,120428.62,True,Partially Paid,True,2015-12,2015,2016-05,2016,True,176.02000000000407
2015-09-01,2015-10-27,56,214,2015-20152618,90351.01,2945.76,True,Partially Paid,True,2015-09,2015,2015-10,2015,True,87405.25
2015-09-01,2015-10-27,56,214,2015-20152618,90351.01,87405.24,True,Partially Paid,True,2015-09,2015,2015-10,2015,True,2945.7699999999895
2016-09-22,2017-01-23,123,214,2016-20163269,79594.46,3386.0,True,Partially Paid,True,2016-09,2016,2017-01,2017,True,76208.46
2016-09-22,2017-01-23,123,214,2016-20163269,79594.46,76208.46,True,Partially Paid,True,2016-09,2016,2017-01,2017,True,3386.0
2016-01-31,2016-03-24,53,214,2016-20162883,107235.88,107235.88,False,Fully Paid,True,2016-01,2016,2016-03,2016,False,0.0
2019-03-29,2020-06-18,447,214,2019-4694,115294.91,81720.84,True,Partially Paid,True,2019-03,2019,2020-06,2020,True,33574.07000000001
2019-03-29,2020-06-30,459,214,2019-4694,115294.91,33574.07,True,Partially Paid,True,2019-03,2019,2020-06,2020,True,81720.84
2016-03-20,2016-08-28,161,214,2016-20162962,110924.91,110924.91,False,Fully Paid,True,2016-03,2016,2016-08,2016,False,0.0
2017-08-31,2018-02-27,180,214,2017-20173902,75621.75,75621.75,True,Fully Paid,True,2017-08,2017,2018-02,2018,False,0.0
2018-06-28,2018-09-23,87,214,2018-20184339,71551.42,71551.42,False,Fully Paid,True,2018-06,2018,2018-09,2018,False,0.0
2018-09-30,2020-06-18,627,214,2018-20184447,58978.33,58978.33,False,Fully Paid,True,2018-09,2018,2020-06,2020,False,0.0
2017-08-22,2018-08-16,359,214,2017-20173860,59311.27,59311.27,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
2017-08-24,2018-01-02,131,214,2017-20173865,62574.25,62574.25,False,Fully Paid,True,2017-08,2017,2018-01,2018,False,0.0
2019-02-28,2020-06-18,476,214,2019-4655,32143.52,32143.52,False,Fully Paid,True,2019-02,2019,2020-06,2020,False,0.0
2018-11-29,2020-06-18,567,214,2018-20184511,34429.84,34429.84,False,Fully Paid,True,2018-11,2018,2020-06,2020,False,0.0
2016-03-22,2016-04-28,37,214,2016-20162971,27940.73,27940.73,False,Fully Paid,True,2016-03,2016,2016-04,2016,False,0.0
2017-12-31,2018-05-16,136,214,2017-20174078,39390.67,39390.67,False,Fully Paid,True,2017-12,2017,2018-05,2018,False,0.0
2018-11-29,2020-06-18,567,214,2018-20184510,28256.84,28256.84,False,Fully Paid,True,2018-11,2018,2020-06,2020,False,0.0
2019-01-31,2020-06-18,504,214,2019-4597,57471.79,57471.79,False,Fully Paid,True,2019-01,2019,2020-06,2020,False,0.0
2018-07-30,2018-10-22,84,214,2018-20184374,51930.45,51930.45,False,Fully Paid,True,2018-07,2018,2018-10,2018,False,0.0
2018-08-30,2018-10-22,53,214,2018-20184411,51930.45,51930.45,False,Fully Paid,True,2018-08,2018,2018-10,2018,False,0.0
2018-09-30,2019-01-27,119,214,2018-20184437,51930.45,51930.45,True,Fully Paid,True,2018-09,2018,2019-01,2019,False,0.0
2018-10-31,2019-01-27,88,214,2018-20184478,51930.45,51930.45,False,Fully Paid,True,2018-10,2018,2019-01,2019,False,0.0
2018-11-29,2019-01-27,59,214,2018-20184523,51930.45,51930.45,False,Fully Paid,True,2018-11,2018,2019-01,2019,False,0.0
2018-12-24,2019-01-27,34,214,2018-20184538,51930.45,51930.45,False,Fully Paid,True,2018-12,2018,2019-01,2019,False,0.0
2019-01-31,2020-06-18,504,214,2019-4596,51930.45,51930.45,False,Fully Paid,True,2019-01,2019,2020-06,2020,False,0.0
2017-09-30,2017-12-31,92,214,2017-20173947,33173.36,33173.36,False,Fully Paid,True,2017-09,2017,2017-12,2017,False,0.0
2017-10-31,2017-12-31,61,214,2017-20173970,33173.36,33173.36,False,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2017-11-29,2017-12-31,32,214,2017-20174020,33173.36,33173.36,False,Fully Paid,True,2017-11,2017,2017-12,2017,False,0.0
2017-12-31,2018-05-16,136,214,2017-20174077,33173.36,33173.36,False,Fully Paid,True,2017-12,2017,2018-05,2018,False,0.0
2018-01-31,2018-05-16,105,214,2018-20184129,33173.36,33173.36,False,Fully Paid,True,2018-01,2018,2018-05,2018,False,0.0
2018-02-28,2018-05-16,77,214,2018-20184155,33173.36,33173.36,True,Fully Paid,True,2018-02,2018,2018-05,2018,False,0.0
2018-03-27,2018-07-30,125,214,2018-20184198,33173.36,33173.36,False,Fully Paid,True,2018-03,2018,2018-07,2018,False,0.0
2018-04-30,2018-07-30,91,214,2018-20184248,33173.36,33173.36,False,Fully Paid,True,2018-04,2018,2018-07,2018,False,0.0
2018-02-28,2018-05-16,77,214,2018-20184155,33173.36,33173.36,True,Fully Paid,True,2018-02,2018,2018-05,2018,False,0.0
2018-05-31,2018-07-30,60,214,2018-20184292,33173.36,33173.36,False,Fully Paid,True,2018-05,2018,2018-07,2018,False,0.0
2018-06-28,2018-10-22,116,214,2018-20184323,33173.36,33173.36,False,Fully Paid,True,2018-06,2018,2018-10,2018,False,0.0
2016-06-21,2016-08-28,68,214,2016-20163123,32837.62,32837.62,False,Fully Paid,True,2016-06,2016,2016-08,2016,False,0.0
2019-03-29,2020-06-30,459,214,2019-4695,40916.74,40916.74,False,Fully Paid,True,2019-03,2019,2020-06,2020,False,0.0
2019-01-31,2020-06-18,504,214,2019-4598,42839.27,42839.27,False,Fully Paid,True,2019-01,2019,2020-06,2020,False,0.0
2017-01-08,2017-07-09,182,214,2017-20173469,36398.04,36398.04,True,Fully Paid,True,2017-01,2017,2017-07,2017,False,0.0
2018-02-28,2018-05-16,77,214,2018-20184156,17847.74,17847.74,True,Fully Paid,True,2018-02,2018,2018-05,2018,False,0.0
2018-02-28,2018-05-16,77,214,2018-20184156,17847.74,17847.74,True,Fully Paid,True,2018-02,2018,2018-05,2018,False,0.0
2018-09-30,2020-06-18,627,214,2018-20184448,27396.9,27396.9,False,Fully Paid,True,2018-09,2018,2020-06,2020,False,0.0
2017-12-18,2018-02-11,55,214,2017-20174050,26980.46,26980.46,False,Fully Paid,True,2017-12,2017,2018-02,2018,False,0.0
2016-09-22,2017-01-23,123,214,2016-20163269,43816.85,43816.85,True,Fully Paid,True,2016-09,2016,2017-01,2017,False,0.0
2019-07-15,2020-06-30,351,214,2019-4817,27605.04,27605.04,False,Fully Paid,True,2019-07,2019,2020-06,2020,False,0.0
2017-05-18,2017-08-27,101,214,2017-20173685,24285.82,24285.82,False,Fully Paid,True,2017-05,2017,2017-08,2017,False,0.0
2017-12-31,2018-05-16,136,214,2017-20174079,18718.61,18718.61,False,Fully Paid,True,2017-12,2017,2018-05,2018,False,0.0
2016-01-31,2016-03-22,51,214,2016-20162888,15012.7,15012.7,False,Fully Paid,True,2016-01,2016,2016-03,2016,False,0.0
2016-11-30,2018-01-28,424,214,2016-20163401,16752.41,16752.41,True,Fully Paid,True,2016-11,2016,2018-01,2018,False,0.0
2019-07-15,2020-06-30,351,214,2019-4818,20380.97,20380.97,False,Fully Paid,True,2019-07,2019,2020-06,2020,False,0.0
2018-09-30,2020-06-18,627,214,2018-20184449,26089.38,26089.38,False,Fully Paid,True,2018-09,2018,2020-06,2020,False,0.0
2018-09-30,2020-06-18,627,214,2018-20184443,19843.35,19843.35,False,Fully Paid,True,2018-09,2018,2020-06,2020,False,0.0
2015-11-25,2015-12-28,33,214,2015-20152729,9693.09,9693.09,False,Fully Paid,True,2015-11,2015,2015-12,2015,False,0.0
2017-08-22,2018-08-16,359,214,2017-20173859,25829.75,25829.75,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
2018-09-30,2020-06-18,627,214,2018-20184444,21473.05,21473.05,False,Fully Paid,True,2018-09,2018,2020-06,2020,False,0.0
2017-08-22,2018-08-16,359,214,2017-20173858,19979.32,19979.32,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
2017-08-22,2018-08-16,359,214,2017-20173861,12816.57,12816.57,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
2019-05-30,2020-06-30,397,214,2019-20194755,8262.02,8262.02,True,Fully Paid,True,2019-05,2019,2020-06,2020,False,0.0
2017-12-18,2018-02-11,55,214,2017-20174049,13940.3,13940.3,True,Fully Paid,True,2017-12,2017,2018-02,2018,False,0.0
2016-02-16,2016-02-16,0,214,2016-160209,8493.63,8493.63,False,Fully Paid,False,2016-02,2016,2016-02,2016,False,0.0
2017-12-31,2018-02-28,59,214,2017-171268,14190.44,12607.44,True,Partially Paid,True,2017-12,2017,2018-02,2018,True,1583.0
2017-12-31,2018-02-11,42,214,2017-171268,14190.44,1583.0,True,Partially Paid,True,2017-12,2017,2018-02,2018,True,12607.44
2016-12-29,2018-01-28,395,214,2016-20163426,9821.99,9821.99,False,Fully Paid,True,2016-12,2016,2018-01,2018,False,0.0
2017-01-31,2017-03-16,44,214,2017-20173524,9821.99,9821.99,False,Fully Paid,True,2017-01,2017,2017-03,2017,False,0.0
2017-08-22,2018-08-16,359,214,2017-20173862,8728.97,8728.97,False,Fully Paid,True,2017-08,2017,2018-08,2018,False,0.0
2015-12-08,2015-12-31,23,214,2015-20152782,9637.28,281.06,True,Partially Paid,False,2015-12,2015,2015-12,2015,True,9356.220000000001
2015-12-08,2016-03-22,105,214,2015-20152782,9637.28,9356.22,True,Partially Paid,True,2015-12,2015,2016-03,2016,True,281.0600000000013
2016-12-29,2017-06-30,183,215,2016-20163434,76840.45,45.27,True,Partially Paid,True,2016-12,2016,2017-06,2017,True,76795.18
2016-12-29,2016-12-29,0,215,2016-20163434,76840.45,34.92,True,Partially Paid,False,2016-12,2016,2016-12,2016,True,76805.53
2016-12-29,2017-01-19,21,215,2016-20163434,76840.45,16945.63,True,Partially Paid,False,2016-12,2016,2017-01,2017,True,59894.81999999999
2016-12-29,2017-02-19,52,215,2016-20163434,76840.45,23670.92,True,Partially Paid,True,2016-12,2016,2017-02,2017,True,53169.53
2016-12-29,2017-04-13,105,215,2016-20163434,76840.45,23716.19,True,Partially Paid,True,2016-12,2016,2017-04,2017,True,53124.259999999995
2016-12-29,2017-04-17,109,215,2016-20163434,76840.45,11858.09,True,Partially Paid,True,2016-12,2016,2017-04,2017,True,64982.36
2016-12-29,2017-09-14,259,215,2016-20163434,76840.45,569.42,True,Partially Paid,True,2016-12,2016,2017-09,2017,True,76271.03
2016-11-30,2017-01-19,50,215,2016-20163401,60327.18,60327.18,True,Fully Paid,True,2016-11,2016,2017-01,2017,False,0.0
2016-09-30,2016-10-09,9,215,2016-20163295,83514.83,83514.83,False,Fully Paid,False,2016-09,2016,2016-10,2016,False,0.0
2016-08-31,2016-09-07,7,215,2016-20163257,51615.0,51615.0,True,Fully Paid,False,2016-08,2016,2016-09,2016,False,0.0
2017-01-31,2018-12-31,699,215,2017-20173523,30789.1,8972.82,True,Partially Paid,True,2017-01,2017,2018-12,2018,True,21816.28
2017-01-31,2017-09-14,226,215,2017-20173523,30789.1,21816.28,True,Partially Paid,True,2017-01,2017,2017-09,2017,True,8972.82
2017-06-29,2018-12-31,550,215,2017-20173773,21584.29,21584.29,False,Fully Paid,True,2017-06,2017,2018-12,2018,False,0.0
2017-08-30,2018-12-31,488,215,2017-20173899,21584.29,21584.29,False,Fully Paid,True,2017-08,2017,2018-12,2018,False,0.0
2017-01-31,2017-09-14,226,215,2017-20173497,26258.08,26258.08,False,Fully Paid,True,2017-01,2017,2017-09,2017,False,0.0
2016-12-29,2017-01-19,21,215,2016-20163434,26636.54,26636.54,True,Fully Paid,False,2016-12,2016,2017-01,2017,False,0.0
2017-01-31,2017-09-14,226,215,2017-20173520,26636.54,26636.54,False,Fully Paid,True,2017-01,2017,2017-09,2017,False,0.0
2016-12-30,2017-04-17,108,215,2016-20163462,14868.0,14868.0,False,Fully Paid,True,2016-12,2016,2017-04,2017,False,0.0
2017-01-31,2017-09-14,226,215,2017-20173523,16303.33,16303.33,True,Fully Paid,True,2017-01,2017,2017-09,2017,False,0.0
2016-10-31,2017-01-19,80,215,2016-20163350,12026.09,12026.09,False,Fully Paid,True,2016-10,2016,2017-01,2017,False,0.0
2016-08-31,2016-09-07,7,215,2016-20163257,14579.48,14579.48,True,Fully Paid,False,2016-08,2016,2016-09,2016,False,0.0
2014-09-30,2015-09-06,341,216,2014-20141001,225136.2,225136.2,False,Fully Paid,True,2014-09,2014,2015-09,2015,False,0.0
2014-10-30,2019-03-31,1613,216,2014-20141012,225136.2,225136.2,False,Fully Paid,True,2014-10,2014,2019-03,2019,False,0.0
2014-08-31,2015-02-04,157,216,2014-2014983,218823.83,218823.83,False,Fully Paid,True,2014-08,2014,2015-02,2015,False,0.0
2015-06-30,2019-03-31,1370,216,2015-20152424,64280.16,64280.16,True,Fully Paid,True,2015-06,2015,2019-03,2019,False,0.0
2015-06-30,2019-03-31,1370,216,2015-20152424,40185.71,39805.77,True,Partially Paid,True,2015-06,2015,2019-03,2019,True,379.9400000000023
2015-06-30,2019-03-31,1370,216,2015-20152424,40185.71,379.94,True,Partially Paid,True,2015-06,2015,2019-03,2019,True,39805.77
2015-06-30,2019-03-31,1370,216,2015-20152424,12736.3,12736.3,True,Fully Paid,True,2015-06,2015,2019-03,2019,False,0.0
2017-01-10,2017-02-19,40,217,2017-20173473,102796.62,102796.62,False,Fully Paid,True,2017-01,2017,2017-02,2017,False,0.0
2016-12-29,2017-02-19,52,217,2016-20163448,62890.31,62890.31,False,Fully Paid,True,2016-12,2016,2017-02,2017,False,0.0
2016-11-30,2017-02-19,81,217,2016-20163411,52452.44,52452.44,False,Fully Paid,True,2016-11,2016,2017-02,2017,False,0.0
2016-11-24,2016-12-20,26,217,2016-20163375,41670.12,41670.12,False,Fully Paid,False,2016-11,2016,2016-12,2016,False,0.0
2017-02-09,2019-03-31,780,217,2017-20173516,13421.12,13421.12,False,Fully Paid,True,2017-02,2017,2019-03,2019,False,0.0
2016-11-17,2017-03-09,112,218,2016-20163364,236074.5,236074.5,True,Fully Paid,True,2016-11,2016,2017-03,2017,False,0.0
2017-03-09,2017-12-18,284,218,2017-20173569,121661.69,48664.68,True,Partially Paid,True,2017-03,2017,2017-12,2017,True,72997.01000000001
2017-03-09,2017-05-17,69,218,2017-20173569,121661.69,72997.02,True,Partially Paid,True,2017-03,2017,2017-05,2017,True,48664.67
2017-04-30,2017-05-17,17,218,2017-20173671,84380.08,84380.08,True,Fully Paid,False,2017-04,2017,2017-05,2017,False,0.0
2017-06-29,2017-07-12,13,218,2017-20173753,104232.2,104232.2,True,Fully Paid,False,2017-06,2017,2017-07,2017,False,0.0
2017-05-23,2017-06-08,16,218,2017-20173691,52024.97,52024.97,False,Fully Paid,False,2017-05,2017,2017-06,2017,False,0.0
2017-04-30,2017-05-17,17,218,2017-20173671,49640.59,49640.59,True,Fully Paid,False,2017-04,2017,2017-05,2017,False,0.0
2017-05-14,2017-05-17,3,218,2017-20173682,73547.41,73547.41,False,Fully Paid,False,2017-05,2017,2017-05,2017,False,0.0
2016-11-17,2017-03-09,112,218,2016-20163364,45727.53,45727.53,True,Fully Paid,True,2016-11,2016,2017-03,2017,False,0.0
2016-10-03,2016-10-27,24,218,2016-20163297,25512.0,25512.0,False,Fully Paid,False,2016-10,2016,2016-10,2016,False,0.0
2017-10-31,2017-12-17,47,218,2017-20173966,32276.48,32276.48,True,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2017-10-31,2017-12-17,47,218,2017-20173966,27885.61,27885.61,True,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2017-03-28,2017-04-18,21,218,2017-20173587,20225.4,20225.4,False,Fully Paid,False,2017-03,2017,2017-04,2017,False,0.0
2017-08-30,2017-12-17,109,218,2017-20173896,20225.4,20225.4,False,Fully Paid,True,2017-08,2017,2017-12,2017,False,0.0
2017-11-29,2017-12-27,28,218,2017-20174025,12736.3,12736.3,True,Fully Paid,False,2017-11,2017,2017-12,2017,False,0.0
2017-12-31,2018-01-28,28,218,2017-20174086,12736.3,12736.3,True,Fully Paid,False,2017-12,2017,2018-01,2018,False,0.0
2017-07-31,2017-08-20,20,218,2017-20173848,16473.16,16473.16,False,Fully Paid,False,2017-07,2017,2017-08,2017,False,0.0
2017-06-29,2017-07-12,13,218,2017-20173753,7546.75,7546.75,True,Fully Paid,False,2017-06,2017,2017-07,2017,False,0.0
2017-07-05,2017-07-12,7,218,2017-20173780,7546.75,7546.75,False,Fully Paid,False,2017-07,2017,2017-07,2017,False,0.0
2017-04-30,2017-05-17,17,218,2017-20173671,5189.78,5189.78,True,Fully Paid,False,2017-04,2017,2017-05,2017,False,0.0
2017-05-31,2017-06-08,8,218,2017-20173706,5189.78,5189.78,False,Fully Paid,False,2017-05,2017,2017-06,2017,False,0.0
2017-10-31,2017-12-17,47,218,2017-20173958,5189.78,5189.78,False,Fully Paid,True,2017-10,2017,2017-12,2017,False,0.0
2017-11-29,2017-12-17,18,218,2017-20174016,5189.78,5189.78,False,Fully Paid,False,2017-11,2017,2017-12,2017,False,0.0
2017-11-29,2017-12-27,28,218,2017-20174025,5189.78,5189.78,True,Fully Paid,False,2017-11,2017,2017-12,2017,False,0.0
2017-12-31,2018-01-28,28,218,2017-20174086,5189.78,5189.78,True,Fully Paid,False,2017-12,2017,2018-01,2018,False,0.0
2017-03-30,2017-04-08,9,219,2017-20173589,150501.22,50167.07,True,Partially Paid,False,2017-03,2017,2017-04,2017,True,100334.15
2017-03-30,2017-05-16,47,219,2017-20173589,150501.22,100334.15,True,Partially Paid,True,2017-03,2017,2017-05,2017,True,50167.07000000001
2017-09-04,2017-09-10,6,219,2017-20173888,57491.5,57491.5,True,Fully Paid,False,2017-09,2017,2017-09,2017,False,0.0
2017-09-04,2017-09-10,6,219,2017-20173888,57491.5,57491.5,True,Fully Paid,False,2017-09,2017,2017-09,2017,False,0.0
2017-02-20,2017-03-20,28,219,2017-20173531,25412.35,25412.35,False,Fully Paid,False,2017-02,2017,2017-03,2017,False,0.0
2017-09-04,2018-10-02,393,219,2017-20173888,26886.55,26886.55,True,Fully Paid,True,2017-09,2017,2018-10,2018,False,0.0
2019-10-30,2020-03-18,140,220,2019-4942,206087.64,206087.64,True,Fully Paid,True,2019-10,2019,2020-03,2020,False,0.0
2019-08-06,2019-08-25,19,220,2019-4847,77704.19,77704.19,True,Fully Paid,False,2019-08,2019,2019-08,2019,False,0.0
2019-10-30,2020-03-18,140,220,2019-4942,148240.84,148240.84,True,Fully Paid,True,2019-10,2019,2020-03,2020,False,0.0
2019-08-06,2019-08-25,19,220,2019-4847,77327.17,103.1,True,Partially Paid,False,2019-08,2019,2019-08,2019,True,77224.06999999999
2019-08-06,2019-08-25,19,220,2019-4847,77327.17,77224.06,True,Partially Paid,False,2019-08,2019,2019-08,2019,True,103.11000000000058
2017-03-30,2019-03-31,731,221,2017-20173590,17385.9,17385.9,False,Fully Paid,True,2017-03,2017,2019-03,2019,False,0.0
2015-06-08,2015-11-03,148,222,2015-20152429,84976.2,84976.2,False,Fully Paid,True,2015-06,2015,2015-11,2015,False,0.0
2015-06-08,2015-11-03,148,222,2015-20152430,70625.13,70625.13,False,Fully Paid,True,2015-06,2015,2015-11,2015,False,0.0
2014-12-31,2015-05-20,140,222,2014-20142251,36055.9,9013.97,True,Partially Paid,True,2014-12,2014,2015-05,2015,True,27041.93
2014-12-31,2015-05-20,140,222,2014-20142251,36055.9,15153.65,True,Partially Paid,True,2014-12,2014,2015-05,2015,True,20902.25
2014-12-31,2015-05-20,140,222,2014-20142251,36055.9,11888.27,True,Partially Paid,True,2014-12,2014,2015-05,2015,True,24167.63
2015-04-30,2015-05-20,20,222,2015-20152367,42535.58,12760.22,True,Partially Paid,False,2015-04,2015,2015-05,2015,True,29775.36
2015-04-30,2015-05-20,20,222,2015-20152367,42535.58,29775.36,True,Partially Paid,False,2015-04,2015,2015-05,2015,True,12760.220000000001
2014-12-31,2015-05-20,140,222,2014-20142252,59577.03,59577.03,False,Fully Paid,True,2014-12,2014,2015-05,2015,False,0.0
2015-04-30,2015-05-20,20,222,2015-20152368,43786.73,43786.73,False,Fully Paid,False,2015-04,2015,2015-05,2015,False,0.0
2015-02-17,2015-05-20,92,222,2015-20152293,16670.67,16670.67,False,Fully Paid,True,2015-02,2015,2015-05,2015,False,0.0
2015-02-17,2015-05-20,92,222,2015-20152294,15954.07,11163.3,True,Partially Paid,True,2015-02,2015,2015-05,2015,True,4790.77
